Year,Amount $,Ministry Name,Expenditure Category (Operating / Capital),Program Name,Activity / Item,Sub Item,Standard Account (Expense/Asset Name),Account Details (Expense/Asset Details)
2019-20,"2,224,968",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,Central East,Transfer payments,Acquired Brain Injury
2019-20,"1,020,000",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,Central West,Transfer payments,Digital Health
2019-20,"1,020,000",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,Champlain,Transfer payments,Digital Health
2019-20,"2,299,255",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,South East,Transfer payments,Assisted Living Services in Supportive Housing
2019-20,"3,212,361",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,Champlain,Transfer payments,Acquired Brain Injury
2019-20,"2,939,034",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,Waterloo Wellington,Transfer payments,Acquired Brain Injury
2019-20,"3,029,309",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,Toronto Central,Transfer payments,Acquired Brain Injury
2019-20,"4,303,283",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,North East,Transfer payments,Acquired Brain Injury
2019-20,"2,000,000",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,Erie St. Claire,Transfer payments,Digital Health
2019-20,"6,415,617",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,Mississauga Halton,Transfer payments,Acquired Brain Injury
2019-20,"6,467,204",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,Waterloo Wellington,Transfer payments,Assisted Living Services in Supportive Housing
2019-20,"6,507,416",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,South East,Transfer payments,Acquired Brain Injury
2019-20,"8,376,596",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,North Simcoe Muskoka,Transfer payments,Addiction Program
2019-20,"8,891,508",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,Central West,Transfer payments,Addiction Program
2019-20,"10,563,889",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,Hamilton Niagara Haldimand Brant,Transfer payments,Acquired Brain Injury
2019-20,"7,986,512",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,Mississauga Halton,Transfer payments,Community Health Centres
2019-20,"9,646,023",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,South West,Transfer payments,Acquired Brain Injury
2019-20,"9,555,003",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,Mississauga Halton,Transfer payments,Addiction Program
2019-20,"10,247,295",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,Central,Transfer payments,Addiction Program
2019-20,"11,016,541",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,South East,Transfer payments,Addiction Program
2019-20,"11,959,405",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,Central West,Transfer payments,Assisted Living Services in Supportive Housing
2019-20,"9,117,854",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,North West,Transfer payments,LHIN Operations
2019-20,"11,599,442",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,Central,Transfer payments,Acquired Brain Injury
2019-20,"12,589,744",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,North West,Transfer payments,Community Health Centres
2019-20,"13,254,719",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,North Simcoe Muskoka,Transfer payments,Community Health Centres
2019-20,"15,902,606",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,North Simcoe Muskoka,Transfer payments,Assisted Living Services in Supportive Housing
2019-20,"12,715,846",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,Central East,Transfer payments,Addiction Program
2019-20,"13,014,605",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,Erie St. Claire,Transfer payments,Addiction Program
2019-20,"12,344,706",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,Erie St. Claire,Transfer payments,Assisted Living Services in Supportive Housing
2019-20,"13,729,225",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,Waterloo Wellington,Transfer payments,Addiction Program
2019-20,"11,181,959",Health and Long-Term Care,Operating Expense,Local Health Integration Networks and Related Health Service Providers,Local Health Integration Networks and Related Health Service Providers,North Simcoe Muskoka,Transfer payments,LHIN Operations
