Year,Amount $,Ministry name,Expenditure category (Operating / Capital),Program name,Activity / Item,Sub item,Standard account (Expense/Asset name),Account details (Expense/Asset details)
2020-21,"493,664",Colleges and Universities,Operating Expense,Research Program,Research Support,No Value,Employee benefits,No Value
2020-21,"79,710",Colleges and Universities,Operating Expense,Research Program,Research Support,No Value,Supplies and equipment,No Value
2020-21,"24,692",Colleges and Universities,Operating Expense,Research Program,Research Support,No Value,Transportation and communication,No Value
2020-21,"3,038,299,338","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",Economic Development and Investment,Transfer payments,Ontario Small Business Support Grant
2020-21,"211,219,223","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade",Statutory Appropriations,No Value,Other transactions,"Bad Debt Expense, the Financial Administration Act"
2020-21,"191,358,065","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",Economic Development and Investment,Transfer payments,Jobs and Prosperity Fund
2020-21,"168,185,633","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",Innovation,Transfer payments,Ontario Innovation Tax Credit
2020-21,"33,526,000","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",Innovation,Transfer payments,Commercialization and Innovation Network Support
2020-21,"30,004,509","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",Innovation,Transfer payments,5G/Next Generation Networks
2020-21,"29,516,545","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",Economic Development and Investment,Transfer payments,Regional Opportunities Investment Tax Credit
2020-21,"20,227,500","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",Innovation,Transfer payments,Business Research Institution Tax Credit
2020-21,"19,715,479","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",Economic Development and Investment,Salaries and wages,No Value
2020-21,"15,100,000","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",Economic Development and Investment,Transfer payments,Auto Assemblers Investments
2020-21,"14,749,324","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",International Trade,Services,No Value
2020-21,"11,670,850","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",International Trade,Salaries and wages,No Value
2020-21,"11,276,428","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",Strategy and Policy,Salaries and wages,No Value
2020-21,"10,946,455","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",Economic Development and Investment,Transfer payments,Ontario Small Business Relief Program
2020-21,"8,476,359","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",Start-ups and Scale-ups,Transfer payments,Sector Support Grants
2020-21,"7,680,000","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",Economic Development and Investment,Transfer payments,Sector Support Grants
2020-21,"6,999,997","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",Innovation,Transfer payments,Advanced Manufacturing Consortium
2020-21,"5,067,840","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",Strategy and Policy,Services,No Value
2020-21,"4,794,176","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",Start-ups and Scale-ups,Salaries and wages,No Value
2020-21,"4,692,947","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",Start-ups and Scale-ups,Transfer payments,Entrepreneurship Programs
2020-21,"4,384,516","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",Start-ups and Scale-ups,Transfer payments,Small Business Enterprise Centres
2020-21,"4,012,385","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",Start-ups and Scale-ups,Transfer payments,Automotive Plan
2020-21,"3,900,000","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",Innovation,Transfer payments,Communitech Hub
2020-21,"2,901,998","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",Economic Development and Investment,Employee benefits,No Value
2020-21,"2,791,598","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",Economic Development and Investment,Transfer payments,Toronto Global
2020-21,"2,426,748","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",Economic Development and Investment,Services,No Value
2020-21,"2,400,000","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",Economic Development and Investment,Transfer payments,Automotive Plan
2020-21,"2,200,365","Economic Development, Job Creation and Trade",Operating Expense,"Economic Development, Job Creation and Trade","Economic Development, Job Creation and Trade",Start-ups and Scale-ups,Transfer payments,Student Entrepreneurship Experience - Summer Company
